"classified_image_id","roundness","tailedness","blockiness","curviness","deviation_from_usno1","graded","image_id","image_name","usdaclass_name","axial_length","max_diameter","lw_ratio","weight_oz","user_id","user_role"
16646,55,66,36,11,21,True,646,"259cd866f273fc8f82c69c896ea4babd.bmp","U.S. No. 1","5.36","2.13","1.93","5.0",34,"Researcher"
647,65,49,56,35,40,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",2,"Researcher"
2647,50,5,0,8,5,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",6,"Researcher"
12647,50,50,35,25,30,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",26,"Student"
24647,69,36,37,41,0,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",50,"Student"
20647,57,35,29,35,35,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",42,"Student"
4647,60,50,19,15,24,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",10,"Student"
16647,56,7,15,39,15,True,647,"82ee2c535787ae07bdd1512cc215e79c.bmp","U.S. No. 1","5.06","2.44","1.89","7.09",34,"Researcher"
648,85,19,66,15,33,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",2,"Researcher"
4648,95,9,73,9,31,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",10,"Student"
20648,91,11,43,19,62,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",42,"Student"
24648,98,21,82,19,12,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",50,"Student"
16648,100,6,NULL,NULL,35,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",34,"Researcher"
2648,85,10,0,0,75,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",6,"Researcher"
12648,100,NULL,100,NULL,85,True,648,"e76d9e1b52d4da231195f2f4aff917c7.bmp","U.S. No. 1","3.0","2.21","1.18","3.34",26,"Student"
24649,76,8,50,22,4,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",50,"Student"
2649,65,0,0,0,0,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",6,"Researcher"
16649,69,13,30,14,11,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",34,"Researcher"
12649,65,25,25,0,25,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",26,"Student"
649,70,19,77,40,42,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",2,"Researcher"
4649,75,13,59,7,15,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",10,"Student"
20649,62,37,43,22,42,True,649,"bfc80a2a68deed98645a02170edcf695.bmp","U.S. No. 1","4.45","2.37","1.61","4.99",42,"Student"
24650,88,6,91,50,18,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",50,"Student"
4650,91,11,80,9,17,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",10,"Student"
20650,78,21,68,16,38,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",42,"Student"
12650,75,0,50,NULL,60,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",26,"Student"
2650,90,0,25,0,75,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",6,"Researcher"
650,76,28,68,29,45,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",2,"Researcher"
16650,81,7,56,13,36,True,650,"f12d868ebe18e966f3016e2c0c3a28a7.bmp","U.S. No. 1","4.62","3.15","1.24","9.18",34,"Researcher"
20651,41,39,1,24,21,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",42,"Student"
2651,15,7,0,10,15,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",6,"Researcher"
651,30,32,29,32,20,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",2,"Researcher"
12651,50,0,0,10,5,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",26,"Student"
24651,1,13,1,7,9,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",50,"Student"
4651,39,10,11,8,22,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",10,"Student"
16651,36,5,2,4,22,True,651,"a6d69fea7b9411a058fdbe6c66f07d8b.bmp","U.S. No. 1","6.62","1.96","3.01","6.96",34,"Researcher"
16652,45,10,3,17,60,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",34,"Researcher"
2652,24,15,0,40,50,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",6,"Researcher"
652,41,80,32,42,64,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",2,"Researcher"
12652,50,50,5,20,35,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",26,"Student"
24652,16,50,11,63,31,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",50,"Student"
4652,66,87,64,16,83,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",10,"Student"
20652,37,60,27,35,38,True,652,"708f8e4510462347f0fbcfdd85e3de65.bmp","U.S. No. 1","8.13","2.98","2.37","13.17",42,"Student"
16653,92,93,NULL,NULL,59,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",34,"Researcher"
12653,90,100,25,10,70,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",26,"Student"
4653,93,72,86,15,25,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",10,"Student"
24653,94,93,90,27,0,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",50,"Student"
2653,90,100,0,0,76,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",6,"Researcher"
653,89,67,50,50,61,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",2,"Researcher"
20653,66,77,39,26,65,True,653,"c981db3a1444ab9ea4665b8184b5b751.bmp","U.S. No. 1","5.83","3.37","1.49","13.09",42,"Student"
24654,96,7,77,24,19,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",50,"Student"
20654,91,7,78,17,38,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",42,"Student"
654,74,49,58,35,45,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",2,"Researcher"
16654,90,1,23,NULL,31,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",34,"Researcher"
4654,83,11,79,10,11,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",10,"Student"
2654,74,0,25,3,25,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",6,"Researcher"
12654,75,0,75,NULL,70,True,654,"5f94d5c7a6c466729a281660dc205c1a.bmp","U.S. No. 1","4.25","2.84","1.36","8.91",26,"Student"
655,50,20,37,15,9,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",2,"Researcher"
24655,50,6,2,5,0,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",50,"Student"
2655,50,0,0,0,0,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",6,"Researcher"
20655,48,12,12,14,6,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",42,"Student"
16655,37,10,3,2,16,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",34,"Researcher"
4655,32,13,11,10,12,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",10,"Student"
12655,50,10,0,0,5,True,655,"d07dc46256f6eda9e5870bba6f349136.bmp","U.S. No. 1","5.05","1.75","2.41","3.96",26,"Student"
2656,35,100,0,2,24,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",6,"Researcher"
4656,52,75,14,12,14,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",10,"Student"
656,58,41,30,31,18,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",2,"Researcher"
24656,50,88,3,7,26,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",50,"Student"
20656,56,59,16,22,25,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",42,"Student"
12656,50,25,0,0,10,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",26,"Student"
16656,23,90,4,7,17,True,656,"170ebc861bff0e2a62150c5aa3840f5f.bmp","U.S. No. 1","6.92","1.87","2.74","5.58",34,"Researcher"
4657,95,8,91,10,31,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",10,"Student"
20657,89,3,84,NULL,60,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",42,"Student"
657,90,7,67,10,55,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",2,"Researcher"
12657,100,NULL,100,NULL,90,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",26,"Student"
24657,95,1,0,3,21,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",50,"Student"
16657,87,1,16,NULL,39,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",34,"Researcher"
2657,97,0,0,0,100,True,657,"d87d908953a15080266572ee03fd055e.bmp","U.S. No. 1","4.58","3.29","1.21","10.52",6,"Researcher"
2658,65,65,0,0,50,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",6,"Researcher"
24658,90,0,85,27,32,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",50,"Student"
12658,75,65,65,0,60,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",26,"Student"
20658,64,64,63,39,61,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",42,"Student"
658,68,66,67,21,42,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",2,"Researcher"
4658,77,73,80,10,14,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",10,"Student"
16658,85,70,31,8,37,True,658,"888779b9333ad000597c96e45011dfdf.bmp","U.S. No. 1","5.54","3.0","1.55","10.61",34,"Researcher"
4659,91,13,82,9,34,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",10,"Student"
659,82,17,71,34,46,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",2,"Researcher"
20659,84,59,62,23,60,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",42,"Student"
2659,75,25,0,0,25,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",6,"Researcher"
16659,84,4,21,NULL,35,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",34,"Researcher"
12659,85,0,75,15,60,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",26,"Student"
24659,95,57,98,2,3,True,659,"658f3331ebefdcff5caf8d29980441e4.bmp","U.S. No. 1","4.15","2.59","1.37","6.37",50,"Student"
2660,35,20,0,26,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",6,"Researcher"
24660,44,55,2,50,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",50,"Student"
16660,58,56,30,8,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",34,"Researcher"
4660,77,77,65,30,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",10,"Student"
20660,58,56,25,32,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",42,"Student"
660,39,76,22,44,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",2,"Researcher"
12660,60,50,10,25,NULL,True,660,"d55801ab34f3228ad389d78d12ada4b6.bmp","U.S. No. 2","9.96","3.59","2.43","24.45",26,"Student"
20661,62,29,25,31,36,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",42,"Student"
2661,60,0,45,10,10,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",6,"Researcher"
4661,69,11,50,15,25,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",10,"Student"
661,67,30,66,40,39,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",2,"Researcher"
16661,59,12,28,10,13,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",34,"Researcher"
12661,50,0,15,15,25,True,661,"3edf31a096b9bdcf515551a15a2b2741.bmp","U.S. No. 1","4.84","2.27","1.94","6.24",26,"Student"
12662,60,0,40,0,30,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",26,"Student"
2662,50,0,0,10,10,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",6,"Researcher"
4662,69,11,74,10,32,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",10,"Student"
16662,64,5,39,13,20,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",34,"Researcher"
20662,60,16,31,22,29,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",42,"Student"
662,59,36,43,43,40,True,662,"4866ddb6d0653cbc783684e125db6681.bmp","U.S. No. 1","6.17","3.31","1.75","16.93",2,"Researcher"
16663,59,15,19,13,17,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",34,"Researcher"
12663,50,35,40,15,25,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",26,"Student"
2663,60,10,0,5,5,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",6,"Researcher"
4663,69,10,56,10,30,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",10,"Student"
20663,62,43,32,41,36,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",42,"Student"
663,55,40,42,42,18,True,663,"ddfc747760cbaf14745b9decfa19e88a.bmp","U.S. No. 1","5.14","2.34","1.95","6.75",2,"Researcher"
664,73,61,62,32,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",2,"Researcher"
2664,70,75,0,20,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",6,"Researcher"
20664,81,66,61,20,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",42,"Student"
4664,78,30,78,19,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",10,"Student"
12664,75,20,90,50,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",26,"Student"
16664,70,86,63,13,NULL,True,664,"f5fe9eecef3df7c0c1a8087a9661bac1.bmp","U.S. No. 2","8.73","3.83","1.73","23.01",34,"Researcher"
4665,80,15,71,12,36,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",10,"Student"
12665,75,35,50,40,40,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",26,"Student"
20665,80,36,67,29,43,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",42,"Student"
2665,50,50,40,0,10,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",6,"Researcher"
16665,80,36,38,16,20,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",34,"Researcher"
665,67,58,68,43,43,True,665,"d5c02c0e0eeb313ce0c3f60e2881ca9a.bmp","U.S. No. 1","5.57","3.33","1.48","15.2",2,"Researcher"
16666,59,57,25,12,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",34,"Researcher"
2666,25,40,0,15,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",6,"Researcher"
20666,60,60,31,36,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",42,"Student"
666,62,59,36,38,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",2,"Researcher"
12666,50,75,25,0,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",26,"Student"
4666,73,68,66,18,NULL,True,666,"d92167f65032853734b6748c40562e74.bmp","U.S. No. 2","9.48","5.99","1.28","21.59",10,"Student"
12667,50,10,0,0,15,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",26,"Student"
4667,57,20,40,8,16,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",10,"Student"
16667,50,4,5,5,3,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",34,"Researcher"
667,46,32,37,35,29,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",2,"Researcher"
20667,43,42,29,20,38,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",42,"Student"
2667,50,5,0,0,0,True,667,"fc77fd5a17303ac3e556839198ce61ce.bmp","U.S. No. 1","5.24","2.15","2.27","5.83",6,"Researcher"
2668,50,10,0,5,2,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",6,"Researcher"
16668,58,12,15,7,8,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",34,"Researcher"
668,56,39,41,24,29,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",2,"Researcher"
12668,65,25,25,35,30,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",26,"Student"
4668,71,34,60,7,16,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",10,"Student"
20668,57,41,18,39,38,True,668,"9003c65bb6b89ad0500288a391971eda.bmp","U.S. No. 1","6.06","2.9","1.91","11.1",42,"Student"
2669,90,0,6,0,100,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",6,"Researcher"
669,82,2,69,16,40,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",2,"Researcher"
4669,97,8,84,7,29,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",10,"Student"
20669,89,1,71,NULL,45,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",42,"Student"
12669,100,NULL,100,NULL,75,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",26,"Student"
16669,94,NULL,14,NULL,37,True,669,"49117c6ac7d517612f4171ec51c06d8f.bmp","U.S. No. 1","4.22","3.41","1.03","8.74",34,"Researcher"
12670,75,35,35,10,25,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",26,"Student"
670,74,31,42,36,41,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",2,"Researcher"
20670,70,48,43,17,42,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",42,"Student"
4670,94,8,81,8,24,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",10,"Student"
2670,65,10,0,0,20,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",6,"Researcher"
16670,81,9,14,4,30,True,670,"7ebbde993fbd29f2d389c9f02c0837b7.bmp","U.S. No. 1","4.74","3.13","1.4","9.64",34,"Researcher"
671,40,79,37,36,40,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",2,"Researcher"
20671,41,78,19,22,65,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",42,"Student"
2671,40,100,0,0,100,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",6,"Researcher"
12671,50,100,0,15,50,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",26,"Student"
4671,66,86,37,11,19,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",10,"Student"
16671,56,98,6,6,46,True,671,"b1200a96a7d873c20740e0a014d440e7.bmp","U.S. No. 1","7.83","2.32","2.44","7.64",34,"Researcher"
4672,94,14,69,8,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",10,"Student"
672,89,20,63,16,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",2,"Researcher"
16672,92,33,27,NULL,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",34,"Researcher"
20672,83,67,59,29,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",42,"Student"
2672,100,50,25,100,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",6,"Researcher"
12672,100,NULL,75,NULL,NULL,True,672,"1e55aa4862075fd0881c96318eacc675.bmp","U.S. No. 2","6.22","5.28","0.96","26.32",26,"Student"
673,34,44,35,58,35,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",2,"Researcher"
20673,63,61,32,36,30,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",42,"Student"
2673,37,85,0,24,52,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",6,"Researcher"
12673,50,65,0,25,40,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",26,"Student"
4673,33,66,12,18,13,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",10,"Student"
16673,37,42,2,12,23,True,673,"24b38e780d3ba184734099c453b1cc9b.bmp","U.S. No. 1","6.56","2.19","2.52","5.82",34,"Researcher"
20674,41,62,34,73,40,True,674,"d7fd7d8dd925c205f4074bb469d3005f.bmp","U.S. No. 1","7.91","2.65","2.74","13.52",42,"Student"
4674,63,13,67,90,85,True,674,"d7fd7d8dd925c205f4074bb469d3005f.bmp","U.S. No. 1","7.91","2.65","2.74","13.52",10,"Student"
674,41,60,37,59,61,True,674,"d7fd7d8dd925c205f4074bb469d3005f.bmp","U.S. No. 1","7.91","2.65","2.74","13.52",2,"Researcher"
